MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,Latitude,Longitude,Year,Month,Day
4.5,18.6,0.0,SW,37.0,NE,SW,11.0,28.0,73.0,56.0,1004.9,1003.9,11.3,16.7,No,Yes,-31.9417,115.9625,2010,8,17
5.7,16.1,3.0,S,35.0,SSE,SSW,13.0,24.0,70.0,42.0,1015.1,1015.3,10.7,15.1,Yes,No,-31.9417,115.9625,2010,8,18
3.4,18.3,0.0,WSW,24.0,NE,NNW,9.0,9.0,64.0,38.0,1023.6,1021.2,9.9,16.4,No,No,-31.9417,115.9625,2010,8,19
5.8,17.7,0.0,N,30.0,NE,W,11.0,17.0,75.0,68.0,1022.2,1019.0,10.4,14.8,No,No,-31.9417,115.9625,2010,8,20
5.8,18.0,0.2,WSW,37.0,N,W,13.0,15.0,75.0,64.0,1018.4,1014.8,12.3,16.7,No,Yes,-31.9417,115.9625,2010,8,21
10.8,16.6,12.4,SSW,37.0,S,SSW,20.0,20.0,79.0,36.0,1018.0,1017.8,12.7,16.3,Yes,No,-31.9417,115.9625,2010,8,22
1.6,17.7,0.0,WSW,31.0,NE,W,15.0,20.0,51.0,44.0,1022.8,1020.9,11.4,17.0,No,No,-31.9417,115.9625,2010,8,23
9.2,17.5,0.0,ESE,35.0,E,SE,24.0,11.0,61.0,46.0,1027.4,1025.1,12.3,16.2,No,No,-31.9417,115.9625,2010,8,24
4.2,17.8,0.0,E,35.0,SSE,SSE,15.0,11.0,53.0,32.0,1031.5,1027.7,12.3,17.2,No,No,-31.9417,115.9625,2010,8,25
1.4,19.1,0.0,ENE,35.0,NNW,S,7.0,11.0,63.0,38.0,1030.2,1025.7,11.3,17.9,No,No,-31.9417,115.9625,2010,8,26
5.1,21.4,0.0,ENE,33.0,ENE,N,20.0,13.0,58.0,28.0,1024.6,1019.4,12.8,20.8,No,No,-31.9417,115.9625,2010,8,27
7.4,24.7,0.0,ENE,39.0,ENE,WNW,15.0,15.0,39.0,19.0,1017.2,1013.8,15.4,22.7,No,No,-31.9417,115.9625,2010,8,28
5.6,21.3,0.0,W,30.0,NNE,W,11.0,15.0,71.0,51.0,1018.1,1015.5,13.8,20.5,No,No,-31.9417,115.9625,2010,8,29
10.2,20.2,0.0,WSW,35.0,NNE,W,9.0,9.0,83.0,84.0,1015.9,1013.7,14.9,15.1,No,Yes,-31.9417,115.9625,2010,8,30
11.8,15.7,5.2,ESE,41.0,E,S,9.0,19.0,89.0,84.0,1014.0,1012.9,13.6,14.7,Yes,Yes,-31.9417,115.9625,2010,8,31
11.1,18.6,1.8,ESE,50.0,ESE,SSE,22.0,24.0,57.0,37.0,1021.8,1020.2,13.5,16.1,Yes,No,-31.9417,115.9625,2010,9,1
4.0,18.3,0.0,ESE,39.0,ESE,ESE,20.0,17.0,55.0,34.0,1026.5,1024.1,12.6,17.1,No,No,-31.9417,115.9625,2010,9,2
5.0,19.9,0.0,SSW,31.0,ENE,WSW,9.0,17.0,66.0,42.0,1026.3,1022.2,12.1,18.3,No,Yes,-31.9417,115.9625,2010,9,3
8.4,19.6,1.4,S,35.0,N,WSW,7.0,13.0,79.0,50.0,1024.0,1022.3,14.6,19.6,Yes,No,-31.9417,115.9625,2010,9,4
3.7,21.1,0.0,WSW,28.0,NNE,WSW,4.0,20.0,68.0,39.0,1026.9,1023.0,13.4,20.2,No,No,-31.9417,115.9625,2010,9,5
4.9,22.5,0.0,WNW,35.0,NNE,WSW,0.0,15.0,62.0,33.0,1020.2,1014.3,14.6,21.2,No,No,-31.9417,115.9625,2010,9,6
6.7,20.0,0.0,WNW,61.0,NNE,NW,15.0,44.0,65.0,47.0,1009.0,1005.9,14.6,19.9,No,Yes,-31.9417,115.9625,2010,9,7
6.3,17.4,11.2,WNW,52.0,N,WNW,13.0,20.0,86.0,69.0,1015.1,1015.0,11.6,14.8,Yes,Yes,-31.9417,115.9625,2010,9,8
10.5,17.9,7.8,SW,46.0,S,S,15.0,15.0,78.0,46.0,1021.3,1019.8,13.0,16.3,Yes,No,-31.9417,115.9625,2010,9,9
3.5,18.2,0.0,WSW,31.0,ENE,WSW,9.0,19.0,60.0,40.0,1021.7,1018.4,12.6,18.2,No,No,-31.9417,115.9625,2010,9,10
3.4,18.3,0.0,W,33.0,NE,W,15.0,15.0,57.0,49.0,1017.6,1015.1,14.1,17.6,No,Yes,-31.9417,115.9625,2010,9,11
10.0,17.3,5.6,S,54.0,S,SW,33.0,28.0,52.0,34.0,1020.2,1021.5,12.8,16.8,Yes,No,-31.9417,115.9625,2010,9,12
2.7,18.9,0.0,SE,31.0,NNW,N,7.0,7.0,56.0,32.0,1029.5,1025.6,12.0,18.0,No,No,-31.9417,115.9625,2010,9,13
6.6,20.7,0.0,E,35.0,ENE,SW,13.0,24.0,52.0,34.0,1028.1,1023.7,14.0,18.7,No,No,-31.9417,115.9625,2010,9,14
8.7,22.5,0.0,E,56.0,E,WSW,22.0,13.0,46.0,29.0,1025.6,1021.7,14.1,22.0,No,No,-31.9417,115.9625,2010,9,15
9.3,24.1,0.0,E,70.0,ENE,E,35.0,22.0,47.0,24.0,1025.8,1024.0,16.0,23.5,No,No,-31.9417,115.9625,2010,9,16
11.4,21.8,0.0,E,63.0,E,ESE,28.0,24.0,53.0,29.0,1031.2,1028.6,15.6,21.3,No,No,-31.9417,115.9625,2010,9,17
9.5,18.6,0.0,E,48.0,ENE,E,26.0,19.0,54.0,31.0,1033.2,1030.3,13.7,18.3,No,No,-31.9417,115.9625,2010,9,18
7.8,23.1,0.0,NE,44.0,E,ENE,17.0,24.0,46.0,21.0,1033.1,1028.0,14.8,22.5,No,No,-31.9417,115.9625,2010,9,19
8.0,24.0,0.0,NE,48.0,NE,ENE,30.0,22.0,41.0,24.0,1031.3,1026.6,17.5,23.5,No,No,-31.9417,115.9625,2010,9,20
10.0,25.2,0.0,ENE,33.0,ENE,E,22.0,6.0,33.0,16.0,1029.5,1025.7,17.7,24.8,No,No,-31.9417,115.9625,2010,9,21
4.4,26.5,0.0,E,31.0,ENE,ENE,19.0,15.0,31.0,15.0,1029.0,1025.1,17.8,26.0,No,No,-31.9417,115.9625,2010,9,22
7.0,28.4,0.0,N,35.0,NNE,WSW,17.0,24.0,30.0,16.0,1026.0,1023.1,20.7,26.6,No,No,-31.9417,115.9625,2010,9,23
6.3,26.0,0.0,W,37.0,N,WSW,9.0,26.0,38.0,45.0,1024.2,1021.5,18.4,23.5,No,No,-31.9417,115.9625,2010,9,24
8.8,27.2,0.0,WSW,33.0,E,WSW,17.0,26.0,63.0,45.0,1024.4,1019.9,18.5,25.0,No,No,-31.9417,115.9625,2010,9,25
6.4,23.6,0.0,SW,43.0,S,SW,28.0,30.0,51.0,46.0,1023.6,1020.6,18.4,22.4,No,No,-31.9417,115.9625,2010,9,26
11.2,23.2,0.0,E,54.0,E,S,28.0,15.0,65.0,41.0,1024.3,1020.4,16.6,22.6,No,No,-31.9417,115.9625,2010,9,27
10.8,27.3,0.0,E,56.0,ENE,E,24.0,17.0,46.0,24.0,1022.5,1018.5,16.8,26.8,No,No,-31.9417,115.9625,2010,9,28
14.9,29.7,0.0,E,39.0,ENE,S,20.0,22.0,31.0,21.0,1018.3,1013.0,21.0,28.3,No,No,-31.9417,115.9625,2010,9,29
19.2,24.3,0.0,E,54.0,ENE,ESE,19.0,28.0,34.0,31.0,1011.2,1009.6,19.8,23.0,No,No,-31.9417,115.9625,2010,9,30
14.5,25.9,0.2,E,48.0,ENE,W,19.0,24.0,39.0,36.0,1011.1,1009.9,19.7,22.9,No,No,-31.9417,115.9625,2010,10,1
11.7,21.4,0.0,SW,44.0,SW,SW,26.0,20.0,47.0,49.0,1015.9,1016.3,18.5,19.2,No,No,-31.9417,115.9625,2010,10,2
4.6,22.3,0.0,WSW,39.0,SE,WSW,6.0,22.0,52.0,46.0,1023.1,1020.7,17.2,20.7,No,No,-31.9417,115.9625,2010,10,3
4.8,23.6,0.0,S,43.0,SSE,SW,9.0,26.0,56.0,46.0,1024.8,1020.7,18.3,22.0,No,No,-31.9417,115.9625,2010,10,4
7.0,23.4,0.0,S,57.0,S,SW,20.0,31.0,53.0,45.0,1023.3,1021.1,17.9,21.7,No,No,-31.9417,115.9625,2010,10,5
9.7,24.0,0.0,E,52.0,E,SSE,33.0,19.0,35.0,18.0,1028.8,1025.6,15.4,23.9,No,No,-31.9417,115.9625,2010,10,6
10.8,28.4,0.0,E,44.0,ENE,ENE,15.0,22.0,31.0,11.0,1027.6,1022.1,18.7,27.8,No,No,-31.9417,115.9625,2010,10,7
9.7,30.7,0.0,ENE,33.0,NNE,WSW,20.0,17.0,18.0,11.0,1020.6,1015.3,23.8,29.6,No,No,-31.9417,115.9625,2010,10,8
10.9,28.7,0.0,WSW,39.0,N,W,15.0,24.0,24.0,44.0,1010.0,1007.8,25.1,25.4,No,Yes,-31.9417,115.9625,2010,10,9
15.4,20.6,10.8,WSW,67.0,WSW,WSW,13.0,37.0,72.0,61.0,1010.7,1012.1,18.0,16.9,Yes,Yes,-31.9417,115.9625,2010,10,10
3.8,20.2,1.4,SSW,37.0,SSE,S,20.0,24.0,42.0,32.0,1023.0,1021.3,14.9,19.3,Yes,No,-31.9417,115.9625,2010,10,11
6.1,24.1,0.0,SW,41.0,ENE,SW,24.0,26.0,46.0,35.0,1024.0,1019.7,16.5,22.2,No,No,-31.9417,115.9625,2010,10,12
5.9,23.4,0.0,SSW,50.0,SSW,WSW,15.0,28.0,46.0,38.0,1018.7,1015.8,17.0,21.6,No,No,-31.9417,115.9625,2010,10,13
9.5,22.2,0.0,ESE,50.0,SE,SE,31.0,22.0,35.0,21.0,1023.8,1020.2,14.6,21.3,No,No,-31.9417,115.9625,2010,10,14
8.5,24.0,0.0,E,50.0,E,E,31.0,26.0,38.0,17.0,1027.4,1022.3,15.5,23.0,No,No,-31.9417,115.9625,2010,10,15
11.2,26.8,0.0,E,57.0,ENE,E,28.0,13.0,35.0,15.0,1024.3,1019.5,19.1,26.3,No,No,-31.9417,115.9625,2010,10,16
7.0,29.1,0.0,ENE,39.0,NNE,WSW,11.0,28.0,28.0,15.0,1019.9,1016.7,22.1,27.0,No,No,-31.9417,115.9625,2010,10,17
9.0,32.6,0.0,ENE,39.0,NNE,WSW,15.0,20.0,23.0,8.0,1017.0,1013.0,25.2,31.4,No,No,-31.9417,115.9625,2010,10,18
12.3,27.0,0.0,N,30.0,N,W,13.0,19.0,47.0,38.0,1016.3,1014.0,21.4,26.4,No,No,-31.9417,115.9625,2010,10,19
9.0,24.3,0.0,NW,57.0,N,WSW,15.0,24.0,48.0,72.0,1012.9,1013.1,21.9,19.2,No,Yes,-31.9417,115.9625,2010,10,20
7.6,20.4,8.4,S,39.0,SSE,SSW,13.0,7.0,58.0,41.0,1019.4,1017.2,15.8,19.7,Yes,No,-31.9417,115.9625,2010,10,21
9.1,22.3,0.0,SW,39.0,ENE,SSW,13.0,17.0,48.0,37.0,1023.1,1021.1,17.5,20.6,No,No,-31.9417,115.9625,2010,10,22
12.9,27.1,0.0,E,50.0,ENE,WSW,31.0,20.0,40.0,21.0,1023.5,1018.1,19.6,26.4,No,No,-31.9417,115.9625,2010,10,23
11.9,28.1,0.0,SW,48.0,SE,SW,11.0,33.0,40.0,37.0,1017.8,1014.5,20.8,25.3,No,No,-31.9417,115.9625,2010,10,24
9.8,26.5,0.0,SW,41.0,WSW,SW,9.0,28.0,56.0,38.0,1019.8,1018.0,19.0,25.2,No,No,-31.9417,115.9625,2010,10,25
10.1,33.9,0.0,SW,39.0,SE,SW,7.0,17.0,47.0,20.0,1018.1,1012.8,22.2,33.4,No,No,-31.9417,115.9625,2010,10,26
16.5,22.0,0.0,SW,43.0,SW,SW,24.0,30.0,66.0,61.0,1009.1,1009.8,21.4,19.2,No,Yes,-31.9417,115.9625,2010,10,27
14.1,20.4,4.2,SW,57.0,SSW,SW,43.0,39.0,40.0,37.0,1012.3,1013.7,17.7,19.6,Yes,No,-31.9417,115.9625,2010,10,28
4.0,22.3,0.2,SSW,48.0,SE,W,24.0,19.0,39.0,35.0,1025.2,1022.4,16.2,21.3,No,No,-31.9417,115.9625,2010,10,29
11.0,24.9,0.0,E,56.0,ENE,ESE,35.0,20.0,34.0,13.0,1028.3,1023.1,17.7,24.2,No,No,-31.9417,115.9625,2010,10,30
12.4,28.4,0.0,ENE,52.0,NE,ENE,26.0,28.0,23.0,10.0,1024.4,1019.2,20.8,27.5,No,No,-31.9417,115.9625,2010,10,31
11.7,31.1,0.0,ENE,50.0,NE,E,31.0,19.0,14.0,9.0,1019.9,1015.5,24.3,30.2,No,No,-31.9417,115.9625,2010,11,1
11.6,34.4,0.0,NNE,54.0,NE,NE,30.0,13.0,11.0,5.0,1018.2,1014.1,27.6,33.7,No,No,-31.9417,115.9625,2010,11,2
15.3,37.3,0.0,NW,43.0,NE,WSW,28.0,24.0,11.0,7.0,1016.5,1012.0,30.3,36.3,No,No,-31.9417,115.9625,2010,11,3
11.1,26.0,0.0,WSW,46.0,W,WSW,17.0,26.0,55.0,60.0,1013.3,1012.4,24.5,23.2,No,No,-31.9417,115.9625,2010,11,4
10.1,22.6,0.0,SW,41.0,SSW,SW,24.0,30.0,57.0,53.0,1016.0,1015.1,18.3,19.7,No,No,-31.9417,115.9625,2010,11,5
7.2,23.0,0.0,W,41.0,SSW,W,22.0,28.0,39.0,41.0,1018.5,1015.6,19.9,21.2,No,No,-31.9417,115.9625,2010,11,6
10.9,24.7,0.0,SW,39.0,S,SW,13.0,20.0,53.0,37.0,1015.9,1013.2,18.6,24.1,No,No,-31.9417,115.9625,2010,11,7
12.2,30.6,0.0,ENE,41.0,E,WSW,13.0,19.0,46.0,28.0,1013.7,1010.8,21.3,27.7,No,No,-31.9417,115.9625,2010,11,8
17.5,26.9,0.0,SW,35.0,SW,WSW,6.0,19.0,55.0,51.0,1015.7,1015.9,22.3,24.8,No,No,-31.9417,115.9625,2010,11,9
16.3,25.0,0.0,S,50.0,ESE,SSW,11.0,24.0,53.0,92.0,1015.9,1014.0,24.4,18.4,No,Yes,-31.9417,115.9625,2010,11,10
11.5,22.2,7.0,SSE,50.0,S,SSW,35.0,35.0,80.0,45.0,1015.4,1014.0,17.2,21.0,Yes,No,-31.9417,115.9625,2010,11,11
6.6,23.2,0.0,SE,48.0,SE,WSW,17.0,24.0,40.0,33.0,1018.1,1014.8,17.2,22.6,No,No,-31.9417,115.9625,2010,11,12
12.1,25.6,0.0,E,59.0,E,SW,26.0,31.0,32.0,33.0,1017.1,1014.2,19.3,23.7,No,No,-31.9417,115.9625,2010,11,13
14.0,28.8,0.0,ESE,72.0,E,SSE,33.0,20.0,35.0,17.0,1018.3,1015.4,21.4,27.7,No,No,-31.9417,115.9625,2010,11,14
14.2,29.9,0.0,E,67.0,E,SE,35.0,20.0,37.0,19.0,1020.6,1016.5,21.5,29.5,No,No,-31.9417,115.9625,2010,11,15
14.9,31.2,0.0,ESE,50.0,E,SSW,28.0,20.0,36.0,18.0,1019.9,1015.8,22.3,30.4,No,No,-31.9417,115.9625,2010,11,16
12.0,35.1,0.0,SSW,44.0,ENE,SW,19.0,28.0,26.0,14.0,1017.7,1014.4,26.9,33.3,No,No,-31.9417,115.9625,2010,11,17
15.7,37.8,0.0,E,74.0,ENE,E,24.0,9.0,27.0,6.0,1017.6,1013.8,27.8,37.0,No,No,-31.9417,115.9625,2010,11,18
19.7,40.5,0.0,E,65.0,NE,W,30.0,20.0,11.0,8.0,1013.3,1009.6,32.4,36.8,No,No,-31.9417,115.9625,2010,11,19
15.6,30.1,0.0,SSE,35.0,ENE,WNW,17.0,11.0,25.0,38.0,1011.6,1010.5,25.0,26.6,No,No,-31.9417,115.9625,2010,11,20
20.3,33.0,0.6,ESE,52.0,ENE,S,22.0,13.0,30.0,45.0,1007.1,1005.6,29.2,28.2,No,No,-31.9417,115.9625,2010,11,21
19.4,27.2,0.0,W,41.0,W,WSW,19.0,31.0,70.0,53.0,1008.9,1009.2,22.9,25.6,No,No,-31.9417,115.9625,2010,11,22
17.5,26.1,0.0,SSW,41.0,ESE,WSW,11.0,26.0,53.0,39.0,1017.7,1016.6,21.0,24.6,No,No,-31.9417,115.9625,2010,11,23
14.5,29.7,0.0,ENE,43.0,NE,SSW,24.0,31.0,38.0,32.0,1020.1,1016.8,23.2,27.4,No,No,-31.9417,115.9625,2010,11,24
13.7,29.1,0.0,ESE,41.0,ESE,SW,7.0,26.0,41.0,36.0,1016.5,1013.2,23.7,28.3,No,No,-31.9417,115.9625,2010,11,25
17.6,30.8,0.0,ESE,59.0,E,ESE,22.0,24.0,44.0,22.0,1016.9,1013.8,23.0,30.4,No,No,-31.9417,115.9625,2010,11,26
14.7,33.9,0.0,E,70.0,ENE,ESE,41.0,28.0,36.0,18.0,1018.5,1014.3,21.8,32.5,No,No,-31.9417,115.9625,2010,11,27
17.3,36.8,0.0,E,72.0,ENE,E,31.0,20.0,18.0,10.0,1018.0,1013.9,27.7,36.4,No,No,-31.9417,115.9625,2010,11,28
19.2,37.0,0.0,E,54.0,NE,W,28.0,11.0,12.0,6.0,1015.4,1010.5,29.9,36.3,No,No,-31.9417,115.9625,2010,11,29
14.3,38.2,0.0,WSW,48.0,NNE,WSW,28.0,28.0,11.0,17.0,1009.8,1006.5,32.3,31.8,No,No,-31.9417,115.9625,2010,11,30
16.4,26.9,0.0,SSW,43.0,SSW,WSW,20.0,31.0,56.0,44.0,1010.1,1007.5,21.4,25.5,No,No,-31.9417,115.9625,2010,12,1
14.6,25.3,0.0,SW,54.0,SSW,SW,20.0,37.0,40.0,35.0,1010.8,1008.1,19.5,21.9,No,No,-31.9417,115.9625,2010,12,2
9.3,22.6,0.0,SSW,50.0,SSW,SW,13.0,31.0,45.0,37.0,1009.2,1007.5,19.5,20.3,No,No,-31.9417,115.9625,2010,12,3
5.8,23.3,0.0,WSW,48.0,SW,WSW,17.0,28.0,45.0,41.0,1009.6,1006.3,19.2,22.2,No,No,-31.9417,115.9625,2010,12,4
12.3,24.0,0.0,SW,39.0,W,WSW,9.0,22.0,61.0,57.0,1006.7,1004.5,20.0,21.6,No,Yes,-31.9417,115.9625,2010,12,5
15.6,23.3,1.2,SW,35.0,NNE,WSW,6.0,20.0,71.0,45.0,1005.0,1002.9,18.6,22.3,Yes,No,-31.9417,115.9625,2010,12,6
13.9,24.3,0.2,WSW,41.0,SSW,SW,20.0,28.0,55.0,47.0,1006.9,1007.1,20.7,22.5,No,No,-31.9417,115.9625,2010,12,7
14.9,25.3,0.0,S,52.0,SSW,WSW,13.0,31.0,49.0,38.0,1013.4,1012.8,21.2,24.3,No,No,-31.9417,115.9625,2010,12,8
13.1,27.6,0.0,ESE,48.0,E,WSW,19.0,28.0,44.0,30.0,1022.7,1019.3,19.9,25.9,No,No,-31.9417,115.9625,2010,12,9
13.4,28.5,0.0,ESE,56.0,E,W,26.0,26.0,34.0,38.0,1022.3,1017.8,20.7,25.2,No,No,-31.9417,115.9625,2010,12,10
12.5,31.9,0.0,E,50.0,E,SW,20.0,28.0,39.0,28.0,1016.2,1010.5,22.3,29.3,No,No,-31.9417,115.9625,2010,12,11
19.3,36.6,0.0,ENE,52.0,ENE,SW,26.0,28.0,23.0,15.0,1007.3,1002.8,28.9,34.8,No,No,-31.9417,115.9625,2010,12,12
16.5,28.1,0.0,WSW,44.0,SSW,WSW,13.0,31.0,51.0,40.0,1007.4,1007.8,23.2,26.1,No,No,-31.9417,115.9625,2010,12,13
9.9,26.6,0.0,SSW,50.0,SSW,SW,24.0,35.0,41.0,37.0,1013.4,1011.9,22.3,24.7,No,No,-31.9417,115.9625,2010,12,14
15.4,31.1,0.0,E,48.0,E,E,26.0,13.0,39.0,15.0,1015.6,1010.9,21.1,30.4,No,No,-31.9417,115.9625,2010,12,15
17.3,33.9,0.0,ESE,57.0,E,SSE,17.0,19.0,37.0,15.0,1012.5,1007.9,22.5,33.2,No,No,-31.9417,115.9625,2010,12,16
17.0,31.9,0.0,E,65.0,E,ENE,20.0,19.0,41.0,22.0,1010.8,1007.1,23.5,30.6,No,No,-31.9417,115.9625,2010,12,17
14.8,30.7,0.0,E,72.0,ENE,E,28.0,31.0,38.0,12.0,1011.6,1008.2,20.1,29.6,No,No,-31.9417,115.9625,2010,12,18
15.0,29.7,0.0,E,61.0,E,E,31.0,24.0,36.0,18.0,1012.6,1008.9,22.2,28.4,No,Yes,-31.9417,115.9625,2010,12,19
14.8,27.7,11.0,E,76.0,ENE,ENE,26.0,43.0,81.0,64.0,1010.8,1007.9,16.9,21.5,Yes,Yes,-31.9417,115.9625,2010,12,20
16.8,35.0,3.6,E,72.0,ENE,WSW,28.0,30.0,29.0,37.0,1006.8,1004.5,27.6,29.4,Yes,No,-31.9417,115.9625,2010,12,21
20.6,32.5,0.0,E,52.0,ENE,E,24.0,28.0,70.0,32.0,1009.2,1007.0,23.0,31.3,No,No,-31.9417,115.9625,2010,12,22
22.5,35.7,0.0,E,46.0,ENE,ENE,28.0,11.0,60.0,36.0,1009.9,1008.0,25.4,34.1,No,No,-31.9417,115.9625,2010,12,23
19.1,32.4,0.0,W,33.0,WSW,WSW,13.0,24.0,56.0,51.0,1011.4,1010.4,29.3,31.4,No,No,-31.9417,115.9625,2010,12,24
18.2,40.6,0.0,E,78.0,E,S,24.0,13.0,42.0,18.0,1010.2,1007.2,28.9,39.6,No,No,-31.9417,115.9625,2010,12,25
19.9,36.9,0.0,E,98.0,ENE,E,43.0,31.0,46.0,23.0,1011.1,1007.8,25.8,35.6,No,No,-31.9417,115.9625,2010,12,26
21.1,40.7,0.0,E,65.0,NE,WSW,31.0,24.0,28.0,22.0,1005.8,1002.2,32.4,36.8,No,No,-31.9417,115.9625,2010,12,27
19.2,31.7,0.0,ESE,56.0,SW,WSW,13.0,22.0,49.0,42.0,1008.3,1006.2,24.7,30.9,No,No,-31.9417,115.9625,2010,12,28
17.2,30.5,0.0,ENE,46.0,ENE,WSW,19.0,28.0,46.0,38.0,1012.5,1009.9,23.2,29.2,No,No,-31.9417,115.9625,2010,12,29
13.2,33.4,0.0,SSW,41.0,SSE,SW,9.0,28.0,43.0,33.0,1011.3,1008.8,26.7,31.3,No,No,-31.9417,115.9625,2010,12,30
19.3,36.3,0.0,ESE,52.0,SSE,WSW,19.0,28.0,36.0,31.0,1011.1,1007.5,26.6,34.2,No,No,-31.9417,115.9625,2010,12,31
14.0,28.1,0.0,SSW,39.0,SSE,SW,13.0,19.0,47.0,40.0,1017.6,1015.8,20.7,27.1,No,No,-31.9522,115.8589,2010,1,1
17.0,36.5,0.0,E,31.0,E,E,15.0,9.0,39.0,17.0,1018.1,1014.2,24.8,36.3,No,No,-31.9522,115.8589,2010,1,2
20.8,39.9,0.0,S,37.0,NE,SSW,22.0,19.0,15.0,22.0,1012.2,1009.1,31.2,35.2,No,No,-31.9522,115.8589,2010,1,3
20.9,36.6,0.0,SSE,44.0,SE,ESE,17.0,15.0,39.0,20.0,1009.4,1005.3,25.5,36.4,No,No,-31.9522,115.8589,2010,1,4
18.8,37.3,0.0,E,39.0,E,SSW,17.0,15.0,45.0,24.0,1007.6,1004.2,25.2,36.6,No,No,-31.9522,115.8589,2010,1,5
22.1,33.0,0.0,ESE,37.0,NNE,WNW,7.0,17.0,45.0,62.0,1003.7,1005.6,27.6,27.3,No,No,-31.9522,115.8589,2010,1,6
17.0,27.4,0.0,SSW,43.0,SSE,SW,13.0,24.0,60.0,59.0,1011.2,1009.2,21.9,25.2,No,No,-31.9522,115.8589,2010,1,7
15.9,31.4,0.0,SW,37.0,SE,SSW,9.0,20.0,51.0,50.0,1011.5,1008.5,24.6,27.6,No,No,-31.9522,115.8589,2010,1,8
19.7,31.4,0.0,SSW,43.0,SE,SW,9.0,22.0,39.0,42.0,1006.6,1006.4,27.0,27.4,No,No,-31.9522,115.8589,2010,1,9
16.3,25.5,0.0,SW,48.0,SSW,SSW,11.0,28.0,61.0,48.0,1011.1,1009.7,22.7,24.0,No,No,-31.9522,115.8589,2010,1,10
14.4,23.9,0.0,SSW,44.0,S,SSW,15.0,24.0,44.0,45.0,1016.1,1014.0,20.6,23.2,No,No,-31.9522,115.8589,2010,1,11
15.1,28.7,0.0,SSW,39.0,SE,SSW,15.0,24.0,44.0,36.0,1018.4,1014.4,20.7,26.3,No,No,-31.9522,115.8589,2010,1,12
14.5,34.2,0.0,SSW,39.0,ENE,SSW,11.0,24.0,35.0,20.0,1014.5,1013.3,25.8,32.3,No,No,-31.9522,115.8589,2010,1,13
16.7,36.9,0.0,WSW,33.0,ENE,WSW,7.0,22.0,32.0,24.0,1012.3,1010.1,29.0,32.4,No,No,-31.9522,115.8589,2010,1,14
19.1,33.8,0.0,ESE,39.0,SSE,SSW,15.0,19.0,50.0,35.0,1016.5,1014.2,23.1,30.9,No,No,-31.9522,115.8589,2010,1,15
15.9,35.7,0.0,E,43.0,E,ESE,17.0,13.0,37.0,11.0,1019.0,1014.4,22.5,34.8,No,No,-31.9522,115.8589,2010,1,16
20.9,42.9,0.0,NE,39.0,ENE,ENE,19.0,7.0,23.0,11.0,1014.6,1010.9,29.9,42.2,No,No,-31.9522,115.8589,2010,1,17
21.1,42.7,0.0,SW,37.0,NE,WSW,11.0,17.0,14.0,6.0,1011.4,1008.7,34.8,41.8,No,No,-31.9522,115.8589,2010,1,18
26.8,41.1,0.0,WNW,33.0,SSE,W,9.0,7.0,22.0,12.0,1009.6,1006.4,32.2,40.8,No,No,-31.9522,115.8589,2010,1,19
20.8,30.0,0.0,SSW,50.0,SSE,SSW,6.0,24.0,67.0,52.0,1008.6,1007.8,23.9,27.3,No,No,-31.9522,115.8589,2010,1,20
18.4,27.5,0.0,SSW,46.0,SSE,SSW,11.0,24.0,56.0,43.0,1015.6,1012.6,20.6,26.1,No,No,-31.9522,115.8589,2010,1,21
17.1,29.7,0.0,SW,37.0,E,SSW,13.0,19.0,44.0,41.0,1015.0,1011.7,22.3,27.4,No,No,-31.9522,115.8589,2010,1,22
18.0,34.6,0.0,SW,41.0,E,SSW,9.0,22.0,40.0,35.0,1009.6,1005.9,26.0,31.1,No,No,-31.9522,115.8589,2010,1,23
24.7,35.2,0.0,SW,35.0,E,WSW,13.0,22.0,35.0,44.0,1004.4,1003.6,30.4,29.3,No,No,-31.9522,115.8589,2010,1,24
20.8,30.0,0.0,SSE,37.0,ENE,W,7.0,15.0,69.0,54.0,1009.1,1007.6,22.8,27.5,No,No,-31.9522,115.8589,2010,1,25
20.3,33.0,0.0,SE,37.0,E,SW,13.0,20.0,55.0,41.0,1012.3,1009.6,25.0,30.8,No,No,-31.9522,115.8589,2010,1,26
19.7,34.2,0.0,SW,43.0,SE,SW,11.0,19.0,51.0,37.0,1012.5,1010.2,25.8,33.0,No,No,-31.9522,115.8589,2010,1,27
19.7,36.2,0.0,ESE,39.0,SE,SE,13.0,15.0,52.0,24.0,1013.8,1010.0,24.9,35.4,No,No,-31.9522,115.8589,2010,1,28
20.3,38.5,0.0,WSW,43.0,E,SW,19.0,24.0,38.0,26.0,1010.1,1006.2,27.6,36.2,No,No,-31.9522,115.8589,2010,1,29
22.2,29.4,0.0,SSW,54.0,SSW,SW,19.0,31.0,45.0,45.0,1008.4,1008.9,26.1,27.7,No,No,-31.9522,115.8589,2010,1,30
15.9,31.4,0.0,SE,37.0,E,SSE,15.0,15.0,43.0,18.0,1016.9,1012.9,20.4,30.2,No,No,-31.9522,115.8589,2010,1,31
16.9,32.4,0.0,SW,46.0,E,SW,9.0,20.0,41.0,37.0,1010.0,1007.1,24.2,28.5,No,No,-31.9522,115.8589,2010,2,1
